x,y,cat
145.0,238.5385787,1
293.0,646.5242001,1
310.0,429.3453436,0
761.0,880.9255119,0
849.0,1022.994497,0
378.0,387.2249706,0
736.0,1139.164068,0
84.0,391.2455106,1
79.0,397.0014778,0
85.0,405.2520491,1
219.0,554.1495224,1
70.0,176.2349551,1
712.0,1105.094144,0
518.0,875.2460226,0
434.0,541.8952297,0
404.0,482.1078619,1
846.0,1064.404745,0
284.0,299.4697205,1
776.0,844.2563832,1
564.0,930.2019419,0
672.0,1067.731167,0
24.0,147.6326338,1
741.0,814.0366477,0
524.0,886.3268217,0
769.0,987.3314741,1
717.0,840.3515741,0
450.0,788.0676706,0
496.0,841.0441727,0
940.0,1181.964655,0
780.0,898.2464416,1
938.0,1129.982351,0
908.0,1069.739829,1
950.0,1075.756481,1
779.0,1190.198468,0
111.0,197.0910689,0
649.0,748.7788741,1
462.0,519.3646507,0
380.0,730.5257057,0
932.0,1343.597069,1
355.0,701.5273169,1
14.0,49.69473981,0
472.0,661.6834438,1
188.0,184.9719025,0
128.0,463.7124091,0
370.0,503.9871512,1
499.0,877.5786756,0
-69.0,5.285115207,0
133.0,476.6750423,0
192.0,223.8630801,0
440.0,796.2001955,1
101.0,419.0354483,1
159.0,220.9526824,1
-44.0,252.3183035,0
887.0,1070.277426,0
977.0,1188.235541,0
527.0,621.9687026,1
768.0,1177.879137,0
719.0,862.4232451,1
511.0,889.5642258,0
225.0,550.607315,1
991.0,1089.346382,0
272.0,284.6306224,0
300.0,659.3341613,0
213.0,549.492732,0
68.0,134.7725697,1
907.0,1082.389024,0
-60.0,242.9140979,1
168.0,192.1164206,1
63.0,132.4850085,0
146.0,191.9063998,1
582.0,726.3535545,1
115.0,437.6244326,0
839.0,1239.540899,0
154.0,239.3294783,1
867.0,1289.810847,0
555.0,637.5795127,0
206.0,232.1627253,0
987.0,1131.739495,0
70.0,116.1480198,1
366.0,730.277621,1
32.0,347.0417475,1
976.0,1129.954441,0
704.0,1097.686425,0
14.0,333.0995241,1
90.0,170.366906,1
92.0,426.8055546,1
318.0,451.3876884,0
20.0,307.1091066,1
850.0,1262.426417,0
-74.0,9.051367001,1
913.0,1100.965945,0
721.0,1107.134924,0
317.0,662.2238476,1
837.0,1271.12458,0
133.0,437.2497149,1
859.0,982.5116869,0
551.0,925.1853104,0
938.0,1360.897879,0
38.0,74.29743432,0
451.0,815.1729935,1
890.0,1308.834999,1
590.0,702.0384505,0
898.0,1152.748734,1
390.0,743.4546924,1
356.0,471.8083194,1
663.0,746.7016233,0
-16.0,1.349193706,0
662.0,797.0575321,1
919.0,1048.033468,1
709.0,860.4078639,1
-35.0,266.7215825,1
349.0,394.4712384,1
27.0,331.2691286,1
354.0,694.9736966,0
634.0,1025.599203,1
243.0,572.9682725,0
933.0,1136.155319,1
726.0,1132.427771,1
704.0,814.2335654,1
808.0,1219.877138,1
32.0,83.20490731,1
990.0,1182.323844,1
115.0,136.2730026,0
548.0,905.5820421,0
774.0,863.4885194,0
386.0,729.2038155,0
462.0,830.3645041,0
697.0,857.55341,0
373.0,718.3257675,1
72.0,391.3704544,1
398.0,754.6994128,1
699.0,1110.227441,1
248.0,573.0685359,0
-16.0,21.70470369,0
9.0,324.6215121,1
731.0,1116.55915,1
733.0,823.7454856,0
346.0,435.6285635,1
448.0,596.0411966,0
-19.0,294.9325041,0
280.0,292.023562,1
26.0,82.9667694,0
576.0,967.6521792,0
124.0,130.7197437,0
918.0,1328.30152,0
101.0,425.8516985,0
-60.0,226.6164602,0
494.0,663.0285714,1
-24.0,289.4363496,0
-47.0,42.08060048,1
441.0,803.9124419,0
694.0,1065.473369,1
536.0,913.6394415,1
546.0,904.251228,1
281.0,619.0724864,1
261.0,589.7227297,0
210.0,566.0118498,0
816.0,1022.076254,0
738.0,1140.182337,1
486.0,842.3147964,0
181.0,305.7800104,0
204.0,261.1930192,0
131.0,452.286519,1
891.0,1314.983648,0
727.0,905.7427255,0
127.0,438.2714972,1
450.0,599.1174959,0
507.0,569.6805701,1
696.0,1076.115494,0
807.0,1216.727627,1
479.0,851.5783408,0
476.0,576.9804841,1
667.0,1052.050569,1
780.0,1179.384478,0
315.0,382.9547349,1
119.0,438.2086727,0
982.0,1176.975762,1
856.0,1004.318524,1
952.0,1395.407399,1
663.0,796.2886207,0
531.0,901.3088314,1
833.0,1220.033251,1
602.0,716.0040206,0
328.0,667.0644606,1
410.0,756.7572052,0
526.0,889.5921111,0
-2.0,90.71204208,1
87.0,127.1317894,0
379.0,504.2549208,1
217.0,547.8382457,1
-75.0,-10.92697109,1
0.0,316.7653596,1
934.0,1155.712817,1
807.0,1232.927224,1
650.0,1043.025687,1
336.0,702.3344773,0
61.0,223.4105387,1
865.0,953.7457796,1
589.0,733.085019,0
463.0,541.7467445,0
494.0,870.1891288,0
939.0,1367.202034,0
847.0,1243.420467,0
-15.0,281.8518837,0
997.0,1436.181585,1
210.0,531.6291133,0
902.0,1323.031668,1
107.0,156.1711133,1
318.0,361.9552898,1
280.0,629.3108141,0
750.0,853.7046146,0
624.0,1002.75492,0
337.0,674.8319889,0
448.0,583.5534994,0
806.0,911.4843157,1
303.0,649.9714175,1
279.0,615.0435684,1
626.0,722.6578029,0
77.0,123.3782701,0
950.0,1102.25522,1
67.0,205.7062556,1
696.0,1084.143141,1
428.0,465.8205525,0
938.0,1099.989735,1
575.0,944.590386,1
783.0,978.8837985,1
17.0,36.41982302,1
343.0,694.8789512,1
863.0,1044.117953,0
12.0,125.3922998,1
-100.0,199.9960166,0
233.0,570.2815913,1
767.0,887.550966,0
532.0,899.6519187,1
52.0,355.8912011,1
720.0,1115.768636,1
419.0,516.551317,0
87.0,135.7699093,1
670.0,814.7785851,0
600.0,705.9990342,1
799.0,1207.289559,1
206.0,535.2012467,0
239.0,574.0334691,0
-4.0,303.4914092,1
994.0,1416.571317,0
824.0,954.5759894,0
314.0,666.4020729,1
641.0,809.8907032,0
116.0,180.2927545,0
374.0,421.0946148,1
342.0,700.000839,0
700.0,1111.998771,0
188.0,298.5450175,1
402.0,549.5909897,1
496.0,852.6866348,0
573.0,769.8678077,1
334.0,673.7227691,1
664.0,1043.751671,1
629.0,734.5476447,0
56.0,391.5325874,1
-83.0,-8.799783552,0
393.0,737.0389234,1
214.0,534.4277958,0
361.0,450.9861673,0
434.0,781.2422733,0
674.0,852.4997472,0
292.0,641.2208184,0
-52.0,249.7887704,0
-22.0,33.15840135,0
265.0,337.0258342,0
-8.0,297.1283851,0
932.0,1115.422917,0
-21.0,67.7035782,0
454.0,586.723841,0
448.0,590.6413564,1
481.0,643.1901601,0
565.0,684.3008824,0
223.0,351.9493045,1
971.0,1170.987632,0
254.0,302.6239219,0
227.0,335.9481048,0
-82.0,-40.11409454,0
974.0,1398.902672,0
676.0,820.077173,1
-28.0,273.2047062,0
285.0,311.2744563,0
140.0,451.2733167,0
701.0,1081.78502,1
566.0,946.3438525,1
-49.0,252.4717835,1
16.0,96.35737752,0
600.0,981.1920053,0
865.0,949.2118724,1
739.0,925.3794323,1
149.0,252.8104948,0
448.0,821.1154444,0
245.0,330.3617011,1
67.0,374.0966698,1
207.0,542.1168836,0
862.0,1264.425948,1
947.0,1124.815072,0
561.0,669.5175361,1
638.0,733.7218249,0
253.0,609.7060464,1
429.0,797.7738136,0
386.0,727.6630073,0
177.0,237.5613931,0
431.0,517.3436453,0
406.0,519.3640451,0
467.0,613.0677659,1
678.0,1057.375485,1
-20.0,286.5888546,0
993.0,1408.613375,1
-84.0,206.3689432,0
-82.0,211.3566967,0
978.0,1410.38282,0
315.0,653.7346341,1
421.0,509.1713255,0
200.0,524.4139888,0
805.0,974.2110235,0
489.0,857.7414611,0
384.0,515.1171085,0
849.0,1253.690393,0
404.0,759.5426223,0
294.0,633.5779328,0
66.0,381.9596737,0
677.0,1061.757886,1
-42.0,4.5669749,1
563.0,937.3723231,0
478.0,586.9217898,1
184.0,217.2311485,1
814.0,954.737845,0
194.0,210.7480446,1
9.0,49.81124738,0
417.0,772.3339097,1
537.0,920.5478252,0
105.0,204.3941493,1
890.0,1144.593795,1
498.0,600.875091,1
534.0,888.0834062,1
-12.0,296.1053243,1
105.0,434.3310228,0
52.0,352.6832323,0
287.0,354.6046568,0
79.0,169.2718838,0
813.0,1193.497173,1
3.0,6.516068151,0
272.0,346.3703615,0
645.0,1017.156298,1
229.0,556.6311505,0
833.0,1013.791117,0
690.0,1072.163002,0
368.0,480.1277512,1
766.0,874.0413275,1
54.0,100.6555717,1
147.0,473.678377,1
625.0,789.8434178,0
483.0,847.7748279,1
296.0,635.5534716,0
802.0,1211.343962,0
538.0,911.5707351,1
975.0,1385.733364,1
809.0,1195.975982,0
260.0,378.0038412,1
426.0,543.231395,0
75.0,143.0098012,0
509.0,881.4384678,1
593.0,743.016438,1
852.0,1030.54007,1
299.0,633.2454526,1
584.0,720.8454694,0
47.0,356.2760643,1
504.0,547.9618392,0
830.0,1241.81093,0
837.0,972.8910065,1
708.0,816.3617296,0
664.0,1033.475494,1
470.0,633.3952825,1
782.0,998.1934244,1
139.0,231.6924766,1
219.0,552.3728564,0
878.0,1273.150585,1
702.0,835.0135303,0
517.0,880.8354401,0
434.0,784.249812,1
-72.0,207.9989302,1
-77.0,215.608566,1
775.0,938.289019,1
119.0,227.8373493,1
-40.0,6.004791307,0
881.0,999.9474356,1
144.0,213.2216122,0
768.0,1169.322145,0
16.0,71.62076582,1
41.0,23.93692725,1
46.0,135.5962424,0
473.0,830.7689851,1
866.0,1011.006374,1
966.0,1093.665696,0
856.0,970.2516421,0
211.0,529.2435692,1
380.0,506.5274266,0
393.0,513.9045915,1
280.0,348.9410139,1
195.0,313.7804212,1
744.0,848.5083578,1
410.0,744.5396888,1
78.0,385.1612141,1
835.0,980.5361603,1
261.0,307.6198687,1
18.0,341.2159915,1
233.0,349.6074143,1
464.0,825.6277705,0
658.0,1053.657888,1
470.0,824.9238704,1
889.0,1298.642802,0
89.0,406.6545312,0
291.0,644.9184183,1
453.0,818.0214497,1
404.0,748.9125932,1
496.0,602.7008518,0
434.0,777.4447348,1
259.0,314.9486179,1
260.0,349.3937933,1
-43.0,257.117879,1
28.0,148.4656708,1
545.0,935.0466406,0
399.0,759.8513595,0
301.0,646.7161597,0
650.0,765.2740589,1
766.0,907.4966946,0
379.0,495.9694374,1
800.0,944.4543244,0
48.0,137.7417283,0
695.0,848.2672506,0
110.0,428.9441328,0
206.0,307.1458429,1
736.0,878.8123863,0
689.0,808.9785111,1
119.0,451.4757037,0
380.0,720.8182792,0
47.0,192.9961789,0
390.0,507.7599272,1
460.0,815.5610645,1
561.0,718.6257201,0
67.0,397.9145526,1
117.0,215.5872708,0
65.0,108.9759715,0
208.0,308.2655012,1
790.0,1210.760374,0
978.0,1409.032893,1
165.0,224.7152844,0
825.0,987.9195756,0
10.0,71.97945906,1
909.0,1025.222714,0
-41.0,269.1485172,1
428.0,510.4032755,1
869.0,1013.592322,1
330.0,685.4655746,1
598.0,984.8762931,0
89.0,399.7940417,0
289.0,639.3907927,1
861.0,1064.831914,1
663.0,1054.219686,1
982.0,1143.829935,1
706.0,842.4983547,1
203.0,548.8669594,1
596.0,959.608033,0
939.0,1118.22961,0
-23.0,277.23808,1
940.0,1206.379229,1
211.0,305.0076073,1
930.0,1347.011347,1
254.0,590.4453439,1
876.0,1279.771171,1
501.0,612.8781049,1
349.0,409.2534762,0
809.0,1213.702233,1
664.0,1058.007214,0
5.0,316.6782723,1
321.0,441.5632593,1
-26.0,40.68293048,0
818.0,935.7924479,0
680.0,832.3411463,0
909.0,1338.634344,1
-49.0,245.4646433,1
15.0,-11.27955409,1
745.0,898.3481804,0
406.0,786.4730711,0
805.0,1209.557066,0
406.0,454.3477285,1
45.0,49.16938967,0
897.0,1315.170538,0
216.0,569.5305044,1
706.0,848.3552726,0
277.0,397.4736555,1
16.0,48.15886967,0
521.0,609.4100896,1
439.0,476.9594914,0
673.0,1078.038403,0
830.0,1222.010974,0
291.0,403.1216811,1
922.0,1341.964839,0
625.0,1013.773387,1
13.0,85.15953064,1
284.0,619.3389188,0
-16.0,39.7076082,0
235.0,350.4443505,0
553.0,919.4075686,1
13.0,328.2464994,1
5.0,303.4024103,1
363.0,444.8577381,0
464.0,588.647483,0
325.0,685.4221892,1
196.0,540.6303939,1
242.0,367.9216262,1
857.0,979.7715272,1
732.0,871.9250686,1
-81.0,-22.96067873,0
486.0,569.2730503,0
838.0,1235.33109,1
264.0,599.8796419,0
321.0,662.2468156,0
394.0,755.8385381,0
785.0,940.0659554,1
450.0,807.1698562,1
408.0,463.0398962,1
174.0,505.2460276,1
498.0,629.481308,1
143.0,477.9159086,1
993.0,1177.357594,1
343.0,436.2442329,1
892.0,1111.424936,1
-32.0,265.0298017,1
458.0,801.1563607,1
854.0,1079.967046,1
638.0,801.4133986,1
385.0,756.0482276,0
611.0,1001.860919,1
627.0,718.3341242,0
318.0,444.2288455,1
780.0,899.6446115,0
315.0,670.5999386,1
787.0,926.6884205,0
-37.0,40.18835387,0
228.0,331.3147177,1
745.0,872.6119477,1
28.0,85.28680007,0
300.0,649.216642,0
695.0,1099.333953,0
-64.0,21.21052294,0
872.0,1278.323515,0
736.0,1121.639163,0
54.0,151.2571845,1
-91.0,-27.39468505,0
795.0,989.0505754,1
275.0,617.69332,0
218.0,331.8400471,1
378.0,713.5738614,1
603.0,726.3255903,1
358.0,440.5175868,1
129.0,443.7461405,1
419.0,768.6070957,1
-68.0,218.499862,0
-84.0,210.5289097,1
52.0,339.0688147,1
684.0,772.3054791,0
342.0,694.2065716,0
74.0,171.4299816,1
673.0,1058.788991,0
508.0,649.0966658,0
441.0,558.8126976,1
483.0,837.7245447,0
425.0,524.9350222,0
757.0,1159.160254,1
445.0,806.1724379,1
594.0,974.1650708,0
817.0,1212.50061,0
513.0,580.4884649,0
378.0,448.4458893,1
61.0,376.9830006,0
610.0,987.0437135,1
85.0,408.2733799,0
99.0,391.4799445,0
405.0,466.0054505,1
622.0,797.5918454,1
-35.0,266.4190755,1
194.0,265.2780269,0
208.0,231.6696543,0
920.0,1330.117717,0
320.0,656.1472767,1
974.0,1400.897609,0
574.0,686.7017958,0
268.0,342.8237316,0
781.0,936.4144824,1
-7.0,120.0557316,0
74.0,184.5932151,1
158.0,361.3427522,0
-100.0,215.8561801,0
628.0,1019.921999,0
342.0,468.703858,1
88.0,190.5113388,1
30.0,337.3400696,1
787.0,1183.912366,1
501.0,578.6542283,1
804.0,925.5946247,1
622.0,764.2141814,1
522.0,893.2323003,0
363.0,711.724497,0
356.0,441.9932056,1
910.0,1331.797804,1
85.0,405.8164821,1
78.0,169.2051091,1
-70.0,214.6048596,0
437.0,790.1052233,0
120.0,140.144506,1
216.0,252.6562401,1
334.0,684.676893,1
527.0,616.7556686,0
284.0,334.8273997,0
800.0,1213.908533,0
66.0,109.3864662,1
493.0,844.6997918,0
630.0,1017.613179,0
498.0,534.3874921,0
233.0,336.028405,0
112.0,139.2179276,0
-71.0,-22.67537246,0
204.0,218.47072,1
-3.0,22.1663126,1
865.0,1058.90012,1
444.0,561.1064153,0
601.0,986.948913,1
620.0,755.6572457,0
931.0,1359.258551,1
963.0,1101.681938,1
183.0,532.413623,0
453.0,595.4754342,0
350.0,697.9092985,1
744.0,920.8827762,0
230.0,359.9568089,0
629.0,1006.912013,1
121.0,178.8485511,1
595.0,687.7900013,0
590.0,756.7097014,1
-41.0,274.8468764,1
541.0,767.1083401,1
396.0,739.5411419,1
685.0,777.782953,1
846.0,1251.990808,1
-50.0,-39.81562267,0
636.0,671.9668086,0
996.0,1414.355466,0
254.0,278.6659476,1
14.0,328.1054397,1
940.0,1045.470867,1
802.0,897.075936,0
964.0,1403.609624,0
105.0,412.2830446,1
-52.0,3.793747118,1
897.0,1320.190789,0
675.0,1084.398848,0
481.0,582.5702225,0
249.0,363.5954968,1
417.0,768.1068565,0
445.0,490.7644115,1
384.0,409.9204014,0
215.0,328.6272462,1
-4.0,311.1917348,0
296.0,614.8879513,0
186.0,316.1703229,0
202.0,536.9595814,1
278.0,369.7342722,1
391.0,527.8060167,1
112.0,429.8722425,0
619.0,774.6154727,0
334.0,366.2970985,0
892.0,1073.869479,1
100.0,417.7940291,0
248.0,345.9004428,1
585.0,948.5068935,1
711.0,798.4567047,1
22.0,52.53505129,1
588.0,959.7449997,1
673.0,1057.136993,1
997.0,1217.383137,0
42.0,364.4274698,1
913.0,1330.307726,1
135.0,241.3203046,1
157.0,483.6973189,0
416.0,766.2625383,1
271.0,370.5582592,1
795.0,1215.845785,1
278.0,417.4151345,1
811.0,974.8154202,1
119.0,437.4918809,0
638.0,1022.934985,0
197.0,275.8855072,1
86.0,193.89692,0
805.0,1206.364879,1
365.0,449.9840033,1
-44.0,286.1968478,1
155.0,226.0976717,0
955.0,1136.298876,1
-58.0,-37.70918253,1
949.0,1368.239089,0
834.0,1104.830561,1
911.0,1321.950667,0
770.0,1177.029145,1
384.0,743.8421182,0
866.0,1273.882709,0
595.0,968.4807498,0
681.0,1075.311473,0
444.0,454.0476305,0
-82.0,217.968928,1
311.0,656.9304263,1
436.0,535.3962724,0
96.0,429.768928,1
-53.0,237.4413519,1
891.0,1047.145417,0
192.0,220.3179647,0
998.0,1194.655603,1
826.0,981.8327183,0
164.0,210.6554707,0
731.0,888.0296738,0
100.0,187.3028387,0
954.0,1127.065158,0
4.0,303.0295289,0
483.0,831.1273707,1
295.0,633.0933305,0
761.0,896.6105272,0
-83.0,10.93105353,1
946.0,1381.612387,0
-100.0,192.5537787,0
678.0,825.4710479,1
385.0,420.6026236,1
898.0,999.6849034,1
619.0,777.8880445,0
327.0,691.5121499,0
393.0,539.3049129,1
885.0,1025.03893,0
942.0,1134.330935,1
298.0,394.7599091,1
600.0,687.6320643,0
287.0,393.2416345,1
107.0,169.6313568,0
735.0,1136.082699,0
-38.0,282.0327144,1
154.0,297.1127508,1
877.0,1270.427165,1
739.0,1136.526529,1
764.0,918.729945,1
941.0,1385.04071,1
46.0,361.2655318,1
874.0,1070.691151,1
985.0,1397.971031,0
85.0,407.8358534,1
722.0,868.2415907,1
816.0,1230.187609,0
191.0,273.4527888,1
720.0,859.0413724,0
227.0,330.5487827,1
788.0,965.5124476,0
608.0,727.3473689,0
186.0,519.0754786,0
608.0,974.2509369,0
92.0,418.0909406,0
589.0,808.5439001,1
601.0,743.7703132,1
688.0,1082.133691,0
604.0,971.4493651,0
-88.0,-53.80942925,0
567.0,955.7354006,1
456.0,817.5265275,1
332.0,495.6608328,0
722.0,915.9259661,0
185.0,521.865716,1
613.0,722.8924354,1
23.0,328.3230722,0
994.0,1221.622621,1
-32.0,245.2964647,1
320.0,375.8497045,0
983.0,1395.740817,1
-67.0,-55.52115713,0
893.0,1055.574059,0
269.0,385.0471032,0
502.0,867.9909447,1
158.0,470.1174614,0
887.0,1040.914495,0
806.0,1226.105917,1
365.0,714.2380693,1
357.0,478.5139623,0
-11.0,286.3899679,0
766.0,940.2606452,1
638.0,775.1375298,0
-49.0,241.8324674,1
922.0,1335.813185,0
337.0,461.5090454,0
713.0,1106.337932,1
644.0,785.1846486,0
-12.0,295.8797148,1
85.0,136.0047346,1
319.0,665.462968,1
57.0,371.5423724,1
421.0,789.2286629,0
63.0,157.8507278,0
137.0,237.208844,1
299.0,421.8265061,1
945.0,1135.119725,0
41.0,357.0628787,1
233.0,570.1591778,1
-97.0,-73.92696628,0
598.0,968.3177705,1
390.0,737.0525536,1
313.0,660.7549432,1
739.0,815.2356126,0
55.0,349.5377377,0
19.0,336.8140119,1
758.0,1162.626357,1
-69.0,-11.28775931,0
506.0,595.0339068,1
175.0,233.4475971,1
-69.0,-67.20165414,1
412.0,552.58331,0
238.0,575.4573044,1
3.0,317.821639,1
289.0,325.1441828,1
773.0,919.127917,1
871.0,1276.979737,0
873.0,1277.716876,1
981.0,1413.167514,1
473.0,826.5919544,0
-14.0,71.2822057,1
484.0,858.6167742,1
999.0,1247.855178,0
572.0,726.072074,1
275.0,479.6462004,0
0.0,-7.900961267,1
551.0,916.7046728,0
314.0,659.3809732,0
-36.0,252.4465943,1
470.0,525.7321921,0
213.0,526.0238845,1
531.0,926.9569405,1
238.0,278.4263757,0
783.0,965.8483653,1
168.0,295.035934,0
844.0,973.0463939,0
449.0,532.7382459,1
97.0,401.5523666,1
738.0,1135.272452,0
910.0,1190.455155,1
787.0,1191.957529,0
931.0,1353.991911,1
-99.0,-125.928739,1
475.0,833.2538211,1
659.0,1028.490769,1
424.0,535.7305479,1
857.0,1048.395758,1
225.0,552.0811375,0
889.0,1312.722789,0
652.0,775.6551131,1
60.0,400.4776322,1
852.0,1052.327197,0
286.0,329.1016912,0
789.0,922.6463548,0
469.0,838.9117047,0
-94.0,203.502486,1
362.0,483.4162205,0
342.0,700.8861269,1
122.0,237.359217,0
741.0,962.9989953,0
279.0,379.263276,0
852.0,1001.359581,1
896.0,1324.331593,1
-47.0,35.42271261,1
951.0,1381.974379,0
730.0,1120.745253,1
107.0,176.1829603,1
601.0,973.0971871,0
517.0,874.6895896,0
973.0,1141.546018,1
707.0,828.2556796,0
439.0,788.6868232,0
-56.0,231.5635974,0
418.0,764.1261146,0
948.0,1370.495754,0
668.0,846.8127144,0
588.0,736.1943707,1
548.0,930.8344956,0
391.0,515.019558,1
676.0,1036.748268,0
-55.0,246.498449,1
840.0,949.5797524,1
714.0,1095.842219,1
839.0,1248.386886,1
691.0,1081.831772,1
907.0,1342.600144,0
921.0,1341.098482,0
597.0,777.0436085,0
-40.0,21.93464096,1
197.0,534.7524834,1
175.0,496.7495469,0
326.0,378.7379819,0
303.0,649.7824798,0
559.0,935.6954434,1
689.0,1096.337588,0
170.0,277.3531643,1
232.0,566.7714743,1
556.0,732.3163114,0
673.0,1064.277779,0
460.0,679.0865467,0
492.0,844.7869498,1
934.0,1364.508707,1
740.0,1139.232021,0
355.0,693.3855604,0
100.0,191.1298643,1
411.0,764.9964329,1
661.0,1045.017397,1
502.0,658.9450855,1
-37.0,21.81853303,0
-16.0,7.934505853,1
1000.0,1439.74277,1
515.0,708.2446957,1
561.0,694.533846,1
921.0,1189.413014,1
766.0,1150.274396,0
412.0,560.6449916,1
820.0,983.1670809,0
-73.0,-73.63414364,1
-83.0,-103.3186124,0
886.0,1012.689754,0
121.0,442.6622533,0
679.0,1076.116271,0
-30.0,284.5755518,1
602.0,723.7129331,0
736.0,835.8098396,0
756.0,913.9012158,1
482.0,643.8623646,0
-60.0,4.12762423,0
866.0,1256.98358,1
688.0,1074.040033,1
-64.0,217.8030133,1
934.0,1074.098194,1
-48.0,257.3389217,1
-11.0,292.2572465,0
175.0,195.3863596,1
691.0,860.4337969,0
290.0,319.4409229,0
22.0,59.48823382,1
938.0,1348.33629,0
271.0,623.316307,0
669.0,1076.640973,1
537.0,901.3910945,1
769.0,941.9023053,0
32.0,338.5220954,0
376.0,532.6608056,1
874.0,1043.263823,1
410.0,765.6936903,0
505.0,887.0969962,1
59.0,376.9413247,1
966.0,1136.89626,0
928.0,1360.006301,1
997.0,1126.85888,1
862.0,1107.768006,1
967.0,1399.529775,1
-84.0,-24.68615923,0
605.0,723.1410012,1
874.0,1017.290449,0
498.0,869.6835151,0
327.0,655.51651,1
72.0,213.6191992,0
107.0,432.8549314,0
679.0,870.7345933,0
356.0,482.8486087,0
849.0,1015.765467,1
584.0,953.4992581,0
302.0,639.5645406,1
424.0,599.0851564,1
416.0,595.7171129,1
934.0,1154.139627,1
140.0,228.4271109,0
29.0,340.8182033,1
531.0,671.8382898,1
-18.0,57.7828286,1
842.0,1231.616438,1
164.0,171.7237614,1
-4.0,305.2864588,0
798.0,1185.173934,1
113.0,448.5279258,1
587.0,725.4183861,0
907.0,1331.7292,1
413.0,787.2340821,0
650.0,1021.957536,1
264.0,581.8190206,0
290.0,389.4162516,0
167.0,484.9714659,1
652.0,1040.671986,0
665.0,761.3580891,1
914.0,1058.475554,0
284.0,633.9286473,0
688.0,843.5174354,1
-74.0,-19.16402923,0
644.0,737.0268195,0
657.0,803.9486444,1
74.0,394.9735583,1
299.0,414.6464135,0
23.0,311.3661947,1
73.0,404.277375,0
757.0,911.5442826,0
888.0,1029.902085,0
834.0,991.495561,1
286.0,600.845762,0
116.0,452.776214,0
428.0,500.0574186,1
646.0,777.2896645,0
348.0,424.4519718,1
934.0,1340.45081,1
849.0,1047.299385,0
721.0,1117.645066,1
73.0,380.9179924,0
57.0,58.18176764,0
369.0,425.4199548,1
32.0,133.2500788,1
205.0,341.0877279,0
677.0,848.2632471,0
480.0,578.4392749,0
192.0,243.0414833,1
67.0,383.1456323,0
429.0,780.1788571,0
-25.0,280.3142567,1
829.0,976.1741735,1
555.0,767.0336199,1
955.0,1373.834108,0
386.0,748.5649017,1
156.0,486.2270698,0
595.0,660.8467829,0
854.0,1262.141698,1
392.0,729.3166179,1
113.0,436.6051218,0
859.0,1281.931145,0
874.0,1108.862714,1
503.0,881.4277472,0
784.0,1195.445289,1
518.0,904.7889769,0
214.0,535.6863889,1
131.0,157.8762858,0
437.0,514.9771745,1
718.0,884.6003842,1
659.0,671.0381648,0
54.0,75.17354184,1
183.0,182.7052328,1
489.0,862.9874309,0
-11.0,-3.487004887,0
244.0,580.4326027,1
928.0,1095.051339,1
105.0,187.712011,1
716.0,1114.866447,0
-36.0,-28.0028263,1
457.0,823.1461083,0
307.0,649.4539524,1
504.0,871.7363229,0
83.0,157.9065018,0
645.0,791.6934694,0
840.0,1239.28908,0
967.0,1103.256628,0
408.0,775.6812269,1
-29.0,286.7351081,1
422.0,470.4855237,0
6.0,19.90358206,0
305.0,399.0400354,0
174.0,489.0724699,1
939.0,1358.217263,0
731.0,1125.757897,0
550.0,669.5970961,0
417.0,474.2204205,1
-65.0,-65.89228225,1
991.0,1420.864758,1
685.0,1076.277517,0
966.0,1393.280261,0
606.0,993.3693936,0
284.0,600.5740596,0
973.0,1189.801916,1
234.0,578.4233206,1
1.0,301.1052905,1
972.0,1396.666243,1
174.0,270.7398467,0
291.0,398.8821047,1
161.0,279.5784612,0
-25.0,274.1322868,0
363.0,727.9891402,1
674.0,780.026261,0
752.0,960.3603395,1
882.0,1027.066128,1
-88.0,-65.24186477,0
-49.0,270.4403344,1
478.0,571.1144174,1
512.0,596.3296795,1
637.0,787.0756122,1
896.0,1309.154688,1
746.0,843.4948703,0
-8.0,-72.46012552,0
329.0,425.6807535,1
-72.0,229.0308192,1
-36.0,5.298238888,0
480.0,848.3390004,0
137.0,464.8857567,1
48.0,104.2069427,0
109.0,164.9846998,0
782.0,1174.420021,1
-75.0,237.5315353,1
798.0,1184.563175,0
717.0,889.6921887,1
110.0,158.9517379,1
949.0,1360.989743,1
279.0,326.2860861,0
765.0,1176.882212,0
587.0,719.6921773,0
-93.0,212.0802742,1
957.0,1355.863506,0
436.0,793.4347528,1
49.0,351.6149313,1
-13.0,286.5592506,1
310.0,659.93648,1
604.0,979.0333696,0
516.0,713.2131695,1
715.0,862.0064661,0
39.0,348.3850018,0
98.0,428.637988,1
33.0,336.8409725,1
602.0,764.9932916,1
87.0,405.1327942,0
619.0,1004.134108,0
204.0,528.5845307,0
674.0,1065.092897,1
885.0,934.8448271,1
203.0,227.2701385,1
640.0,1039.956887,1
712.0,1112.51396,0
-52.0,-12.06807401,0
419.0,785.1166189,1
879.0,1304.877499,1
385.0,735.4738894,1
907.0,1336.782611,1
511.0,639.8090968,1
14.0,296.9442252,1
419.0,768.1201412,1
943.0,1136.977226,1
135.0,456.0698381,1
767.0,931.7567012,1
112.0,417.7900821,0
348.0,398.2470929,0
760.0,923.9090039,0
218.0,557.6667831,0
421.0,791.6266832,1
539.0,914.9054529,1
512.0,885.6157673,1
866.0,1285.503918,0
843.0,1239.21845,1
375.0,732.7283459,1
